tconst	titleType	originalTitle	startYear	endYear	runtimeMinutes	originalYear
tt2802136	movie	homeswethel	2015		98.0	2015
tt3268668	movie	captive	2015		97.0	2015
tt3195644	movie	insidiouschapter3	2015		97.0	2015
tt1528854	movie	dadyshome	2015		96.0	2015
tt1731701	movie	barelylethal	2015		96.0	2015
tt3480796	movie	vice	2015		96.0	2015
tt2679042	movie	hitmanagent47	2015		96.0	2015
tt3316948	movie	americanultra	2015		96.0	2015
tt1881002	movie	magie	2015		95.0	2015
tt2096673	movie	insideout	2015		95.0	2015
tt3715320	movie	irationalman	2015		95.0	2015
tt2224026	movie	home	2015		94.0	2015
tt2401097	movie	tracers	2015		94.0	2015
tt3450650	movie	paulblartmalcop2	2015		94.0	2015
tt1029360	movie	poltergeist	2015		93.0	2015
tt1727776	movie	scoutsguidetothezombieapocalypse	2015		93.0	2015
tt2637294	movie	hotubtimemachine2	2015		93.0	2015
tt1979388	movie	thegodinosaur	2015		93.0	2015
tt1817771	movie	freaksofnature	2015		92.0	2015
tt3236120	movie	ilseyouinmydreams	2015		92.0	2015
tt2279373	movie	thespongebobmoviespongeoutofwater	2015		92.0	2015
tt2974918	movie	alvinandthechipmunkstheroadchip	2015		92.0	2015
tt2231253	movie	wildcard	2015		92.0	2015
tt1524575	movie	thevaticantapes	2015		91.0	2015
tt3181822	movie	theboynextdor	2015		91.0	2015
tt2358925	movie	unfinishedbusines	2015		91.0	2015
tt3779300	movie	warpigs	2015		91.0	2015
tt2293640	movie	minions	2015		91.0	2015
tt20765886	movie	blackbird	2015		90.0	2015
tt2401878	movie	anomalisa	2015		90.0	2015
tt3262990	movie	brotherlylove	2015		89.0	2015
tt2510894	movie	hoteltransylvania2	2015		89.0	2015
tt2452042	movie	thepeanutsmovie	2015		88.0	2015
tt2473510	movie	paranormalactivitytheghostdimension	2015		88.0	2015
tt3824458	movie	tangerine	2015		88.0	2015
tt2967224	movie	hotpursuit	2015		87.0	2015
tt3640682	movie	ismileback	2015		85.0	2015
tt2918436	movie	thelazarusefect	2015		83.0	2015
tt4382872	movie	extraction	2015		82.0	2015
tt3781762	movie	1915	2015		82.0	2015
tt2309260	movie	thegalows	2015		81.0	2015
tt3660770	movie	monkeykingdom	2015		81.0	2015
tt6448202	movie	welneverhaveparis	2015			2015
tt0490215	movie	silence	2016		161.0	2016
tt2975590	movie	batmanvsupermandawnofjustice	2016		151.0	2016
tt3385516	movie	xmenapocalypse	2016		144.0	2016
tt4172430	movie	13hoursthesecretsoldiersofbenghazi	2016		144.0	2016
tt2119532	movie	hacksawridge	2016		139.0	2016
tt1124037	movie	frestateofjones	2016		139.0	2016
tt2671706	movie	fences	2016		139.0	2016
tt4034228	movie	manchesterbythesea	2016		137.0	2016
tt3774114	movie	snowden	2016		134.0	2016
tt3065204	movie	theconjuring2	2016		134.0	2016
tt2547584	movie	thelightbetwenoceans	2016		133.0	2016
tt4572514	movie	patriotsday	2016		133.0	2016
tt2404435	movie	themagnificentseven	2016		132.0	2016
tt3183660	movie	fantasticbeastsandwheretofindthem	2016		132.0	2016
tt3110958	movie	nowyouseme2	2016		129.0	2016
tt2361317	movie	livebynight	2016		129.0	2016
tt3783958	movie	lalaland	2016		128.0	2016
tt2140479	movie	theacountant	2016		128.0	2016
tt1355631	movie	theinfiltrator	2016		127.0	2016
tt4846340	movie	hidenfigures	2016		127.0	2016
tt1935859	movie	misperegrineshomeforpeculiarchildren	2016		127.0	2016
tt2404233	movie	godsofegypt	2016		127.0	2016
tt1974420	movie	rulesdontaply	2016		127.0	2016
tt4341582	movie	quenofkatwe	2016		124.0	2016
tt3640424	movie	alied	2016		124.0	2016
tt0803096	movie	warcraft	2016		123.0	2016
tt2638144	movie	benhur	2016		123.0	2016
tt4669986	movie	loving	2016		123.0	2016
tt4196776	movie	jasonbourne	2016		123.0	2016
tt2660888	movie	startrekbeyond	2016		122.0	2016
tt3062096	movie	inferno	2016		121.0	2016
tt1628841	movie	independencedayresurgence	2016		120.0	2016
tt4196450	movie	thebirthofanation	2016		120.0	2016
tt3908142	movie	thelovewitch	2016		120.0	2016
tt4666726	movie	christine	2016		119.0	2016
tt5247022	movie	paterson	2016		118.0	2016
tt3553976	movie	captainfantastic	2016		118.0	2016
tt3393786	movie	jackreachernevergoback	2016		118.0	2016
tt4824302	movie	mothersday	2016		118.0	2016
tt1620935	movie	bledforthis	2016		117.0	2016
tt1974419	movie	theneondemon	2016		117.0	2016
tt2025690	movie	thefinesthours	2016		117.0	2016
tt2937696	movie	everybodywantsome	2016		117.0	2016
tt3691740	movie	thebfg	2016		117.0	2016
tt1289401	movie	ghostbusters	2016		117.0	2016
tt3799694	movie	theniceguys	2016		116.0	2016
tt1355644	movie	pasengers	2016		116.0	2016
tt2543164	movie	arival	2016		116.0	2016
tt1712261	movie	triple9	2016		115.0	2016
tt4276820	movie	thefounder	2016		115.0	2016
tt2094766	movie	asasinscred	2016		115.0	2016
tt2381991	movie	thehuntsmanwinterswar	2016		114.0	2016
tt2005151	movie	wardogs	2016		114.0	2016
tt2513074	movie	bilylynslonghalftimewalk	2016		113.0	2016
tt3014866	movie	criminal	2016		113.0	2016
tt2567026	movie	alicethroughthelokinglas	2016		113.0	2016
tt4950110	movie	imnotashamed	2016		112.0	2016
tt2649554	movie	midnightspecial	2016		112.0	2016
tt2304933	movie	the5thwave	2016		112.0	2016
tt3553442	movie	whiskeytangofoxtrot	2016		112.0	2016
tt4501244	movie	whyhim	2016		111.0	2016
tt4649416	movie	almostchristmas	2016		111.0	2016
tt1781827	movie	handsofstone	2016		111.0	2016
tt1002563	movie	theyoungmesiah	2016		111.0	2016
tt3628584	movie	barbershopthenextcut	2016		111.0	2016
tt3797868	movie	thechoice	2016		111.0	2016
tt1292566	movie	howtobesingle	2016		110.0	2016
tt2674426	movie	mebeforeyou	2016		110.0	2016
tt4257926	movie	miraclesfromheaven	2016		109.0	2016
tt1374989	movie	prideandprejudiceandzombies	2016		108.0	2016
tt3470600	movie	sing	2016		108.0	2016
tt1431045	movie	deadpol	2016		108.0	2016
tt0376479	movie	americanpastoral	2016		108.0	2016
tt3416532	movie	amonstercals	2016		108.0	2016
tt3963816	movie	marauders	2016		107.0	2016
tt3521164	movie	moana	2016		107.0	2016
tt1860357	movie	depwaterhorizon	2016		107.0	2016
tt1389139	movie	whentheboughbreaks	2016		107.0	2016
tt1489889	movie	centralinteligence	2016		107.0	2016
tt3231054	movie	risen	2016		107.0	2016
tt3040964	movie	thejunglebok	2016		106.0	2016
tt2387499	movie	kepingupwiththejoneses	2016		105.0	2016
tt1711525	movie	oficechristmasparty	2016		105.0	2016
tt5895892	movie	thelastdescent	2016		105.0	2016
tt1878870	movie	thedgeofseventen	2016		104.0	2016
tt1179933	movie	10cloverfieldlane	2016		103.0	2016
tt5046632	movie	characterz	2016		103.0	2016
tt3850544	movie	hilsonglethoperise	2016		103.0	2016
tt5325452	movie	boamadeahalowen	2016		103.0	2016
tt2381213	movie	sundown	2016		103.0	2016
tt2869728	movie	ridealong2	2016		102.0	2016
tt2788732	movie	petesdragon	2016		102.0	2016
tt1860213	movie	dirtygrandpa	2016		102.0	2016
tt2582782	movie	helorhighwater	2016		102.0	2016
tt4302938	movie	kuboandthetwostrings	2016		101.0	2016
tt1608290	movie	zolander2	2016		101.0	2016
tt4651520	movie	badmoms	2016		100.0	2016
tt4139124	movie	keanu	2016		100.0	2016
tt4361050	movie	ouijaoriginofevil	2016		99.0	2016
tt3300542	movie	londonhasfalen	2016		99.0	2016
tt2702724	movie	thebos	2016		99.0	2016
tt5097012	movie	21	2016		98.0	2016
tt2980210	movie	ahologramfortheking	2016		98.0	2016
tt2823054	movie	mikeandavenedwedingdates	2016		98.0	2016
tt2241351	movie	moneymonster	2016		98.0	2016
tt3522806	movie	mechanicresurection	2016		98.0	2016
tt3882082	movie	theboy	2016		97.0	2016
tt4682786	movie	colateralbeauty	2016		97.0	2016
tt1985949	movie	theangrybirdsmovie	2016		97.0	2016
tt2277860	movie	findingdory	2016		97.0	2016
tt4034354	movie	swisarmyman	2016		97.0	2016
tt3531824	movie	nerve	2016		96.0	2016
tt4669186	movie	kevinhartwhatnow	2016		96.0	2016
tt4513674	movie	cafsociety	2016		96.0	2016
tt3702652	movie	theothersideofthedor	2016		96.0	2016
tt4871980	movie	theperfectmatch	2016		96.0	2016
tt3263904	movie	suly	2016		96.0	2016
tt2267968	movie	kungfupanda3	2016		95.0	2016
tt3760922	movie	mybigfatgrekweding2	2016		94.0	2016
tt4173614	movie	acethecase	2016		94.0	2016
tt2865120	movie	ratchetclank	2016		94.0	2016
tt3416828	movie	iceagecolisioncourse	2016		94.0	2016
tt4191580	movie	metheblacks	2016		94.0	2016
tt1472584	movie	maxstel	2016		92.0	2016
tt4438848	movie	neighbors2sororityrising	2016		92.0	2016
tt1679335	movie	trols	2016		92.0	2016
tt1878841	movie	thedarknes	2016		92.0	2016
tt1798603	movie	badsanta2	2016		92.0	2016
tt4520364	movie	morgan	2016		92.0	2016
tt4981636	movie	midlescholtheworstyearsofmylife	2016		92.0	2016
tt4667094	movie	fiftyshadesofblack	2016		92.0	2016
tt3774802	movie	pandemic	2016		91.0	2016
tt2364897	movie	thedisapointmentsrom	2016		91.0	2016
tt1594972	movie	normofthenorth	2016		90.0	2016
tt5328340	movie	lightsout	2016		90.0	2016
tt1540011	movie	blairwitch	2016		89.0	2016
tt1700841	movie	sausageparty	2016		89.0	2016
tt4160708	movie	dontbreathe	2016		88.0	2016
tt4624424	movie	storks	2016		87.0	2016
tt3960412	movie	popstarneverstopneverstoping	2016		87.0	2016
tt2709768	movie	thesecretlifeofpets	2016		86.0	2016
tt2093991	movie	elvisnixon	2016		86.0	2016
tt4052882	movie	theshalows	2016		86.0	2016
tt4627224	movie	2jenifer	2016		84.0	2016
tt5128826	movie	thealchemistcokbok	2016		82.0	2016
tt5022702	movie	hush	2016		82.0	2016
tt4853102	movie	batmanthekilingjoke	2016		76.0	2016
tt3371366	movie	transformersthelastknight	2017		154.0	2017
tt4460122	movie	theplayground	2017		151.0	2017
tt5390504	movie	detroit	2017		143.0	2017
tt4649466	movie	kingsmanthegoldencircle	2017		141.0	2017
tt4209788	movie	molysgame	2017		140.0	2017
tt3450958	movie	warfortheplanetoftheapes	2017		140.0	2017
tt1666185	movie	aleyezonme	2017		139.0	2017
tt3315342	movie	logan	2017		137.0	2017
tt3896198	movie	guardiansofthegalaxyvol2	2017		136.0	2017
tt4630562	movie	thefateofthefurious	2017		136.0	2017
tt1389072	movie	downsizing	2017		135.0	2017
tt1396484	movie	it	2017		135.0	2017
tt5478478	movie	hostiles	2017		134.0	2017
tt3829920	movie	onlythebrave	2017		134.0	2017
tt2250912	movie	spidermanhomecoming	2017		133.0	2017
tt5657856	movie	brawlincelblock9	2017		132.0	2017
tt5294550	movie	althemoneyintheworld	2017		132.0	2017
tt2872518	movie	theshack	2017		132.0	2017
tt5726616	movie	calmebyourname	2017		132.0	2017
tt5776858	movie	phantomthread	2017		130.0	2017
tt1790809	movie	piratesofthecaribeandeadmentelnotales	2017		129.0	2017
tt2771200	movie	beautyandthebeast	2017		129.0	2017
tt2062700	movie	songtosong	2017		129.0	2017
tt2378507	movie	theglascastle	2017		127.0	2017
tt1730768	movie	thezokeperswife	2017		127.0	2017
tt1972591	movie	kingarthurlegendofthesword	2017		126.0	2017
tt5738152	movie	stronger	2017		125.0	2017
tt6018306	movie	lastflagflying	2017		125.0	2017
tt3717490	movie	powerangers	2017		124.0	2017
tt4513316	movie	novitiate	2017		123.0	2017
tt5580390	movie	theshapeofwater	2017		123.0	2017
tt4758646	movie	warmachine	2017		122.0	2017
tt2316204	movie	aliencovenant	2017		122.0	2017
tt4425200	movie	johnwickchapter2	2017		122.0	2017
tt3564472	movie	girlstrip	2017		122.0	2017
tt6000478	movie	romanjisraelesq	2017		122.0	2017
tt5109784	movie	mother	2017		121.0	2017
tt4622512	movie	batleofthesexes	2017		121.0	2017
tt0974015	movie	justiceleague	2017		120.0	2017
tt3922818	movie	thespacebetwenus	2017		120.0	2017
tt3967856	movie	okja	2017		120.0	2017
tt5462602	movie	thebigsick	2017		120.0	2017
tt2283362	movie	jumanjiwelcometothejungle	2017		119.0	2017
tt1230168	movie	samekindofdiferentasme	2017		119.0	2017
tt5580036	movie	itonya	2017		119.0	2017
tt1758810	movie	thesnowman	2017		119.0	2017
tt4465564	movie	fiftyshadesdarker	2017		118.0	2017
tt3731562	movie	kongskulisland	2017		118.0	2017
tt1959563	movie	thehitmansbodyguard	2017		118.0	2017
tt5439796	movie	loganlucky	2017		118.0	2017
tt5716464	movie	breathe	2017		118.0	2017
tt5301662	movie	marshal	2017		118.0	2017
tt5519340	movie	bright	2017		117.0	2017
tt5208216	movie	wonderstruck	2017		116.0	2017
tt6294822	movie	thepost	2017		116.0	2017
tt4899370	movie	meganleavey	2017		116.0	2017
tt1469304	movie	baywatch	2017		116.0	2017
tt2406566	movie	atomicblonde	2017		115.0	2017
tt3532216	movie	americanmade	2017		115.0	2017
tt1869347	movie	crokedhouse	2017		115.0	2017
tt4192918	movie	thepromise	2017		115.0	2017
tt5027774	movie	threbilboardsoutsidebingmisouri	2017		115.0	2017
tt4795124	movie	howtobealatinlover	2017		115.0	2017
tt3402236	movie	murderontheorientexpres	2017		114.0	2017
tt2543472	movie	wonder	2017		113.0	2017
tt1966359	movie	fatherfigures	2017		113.0	2017
tt3890160	movie	babydriver	2017		113.0	2017
tt2226597	movie	themountainbetwenus	2017		112.0	2017
tt1981128	movie	geostorm	2017		111.0	2017
tt1961175	movie	americanasasin	2017		111.0	2017
tt5649144	movie	thefloridaproject	2017		111.0	2017
tt2345759	movie	themumy	2017		110.0	2017
tt4287320	movie	thecircle	2017		110.0	2017
tt4653272	movie	buenavistasocialclubadios	2017		110.0	2017
tt6288250	movie	paticake	2017		109.0	2017
tt5140878	movie	anabelecreation	2017		109.0	2017
tt2039338	movie	flatliners	2017		109.0	2017
tt2776878	movie	thankyouforyourservice	2017		109.0	2017
tt4663548	movie	alsaints	2017		108.0	2017
tt6133130	movie	profesormarstonandthewonderwomen	2017		108.0	2017
tt5023260	movie	thelastword	2017		108.0	2017
tt3411444	movie	ferdinand	2017		108.0	2017
tt1219827	movie	ghostintheshel	2017		107.0	2017
tt1293847	movie	xreturnofxandercage	2017		107.0	2017
tt5362988	movie	windriver	2017		107.0	2017
tt1724970	movie	beyondskyline	2017		106.0	2017
tt4411596	movie	mycousinrachel	2017		106.0	2017
tt5013056	movie	dunkirk	2017		106.0	2017
tt1485796	movie	thegreatestshowman	2017		105.0	2017
tt0491175	movie	suburbicon	2017		105.0	2017
tt0491203	movie	tulipfever	2017		105.0	2017
tt4572792	movie	thebokofhenry	2017		105.0	2017
tt3481634	movie	inconceivable	2017		105.0	2017
tt2380307	movie	coco	2017		105.0	2017
tt5442430	movie	life	2017		104.0	2017
tt5052448	movie	getout	2017		104.0	2017
tt7283700	movie	wilson	2017		104.0	2017
tt4116284	movie	thelegobatmanmovie	2017		104.0	2017
tt6175710	movie	servedlikeagirl	2017		103.0	2017
tt5884230	movie	bradstatus	2017		102.0	2017
tt3606752	movie	cars3	2017		102.0	2017
tt4846232	movie	godtime	2017		102.0	2017
tt5155780	movie	thediscovery	2017		102.0	2017
tt4481414	movie	gifted	2017		101.0	2017
tt5825380	movie	wonderwhel	2017		101.0	2017
tt7981318	movie	cokof	2017		101.0	2017
tt3014284	movie	thelegoninjagomovie	2017		101.0	2017
tt4799050	movie	roughnight	2017		101.0	2017
tt3758852	movie	blodmoney	2017		100.0	2017
tt3462710	movie	unforgetable	2017		100.0	2017
tt1753383	movie	adogspurpose	2017		100.0	2017
tt0493405	movie	chips	2017		100.0	2017
tt4677924	movie	wodshock	2017		100.0	2017
tt5657846	movie	dadyshome2	2017		100.0	2017
tt1139592	movie	jeperscrepers3	2017		100.0	2017
tt4131800	movie	mylitleponythemovie	2017		99.0	2017
tt1691916	movie	beforeifal	2017		98.0	2017
tt4721404	movie	thegodcatholic	2017		98.0	2017
tt6322922	movie	aninconvenientsequeltruthtopower	2017		98.0	2017
tt5962210	movie	ingridgoeswest	2017		98.0	2017
tt6303866	movie	beachrats	2017		98.0	2017
tt1734493	movie	unlocked	2017		98.0	2017
tt1131724	movie	22	2017		98.0	2017
tt5770620	movie	thelovers	2017		97.0	2017
tt5719700	movie	homeagain	2017		97.0	2017
tt3874544	movie	thebosbaby	2017		97.0	2017
tt3809276	movie	lostinflorence	2017		97.0	2017
tt5805752	movie	brigsbybear	2017		97.0	2017
tt5884234	movie	firstkil	2017		97.0	2017
tt5001718	movie	everythingeverything	2017		96.0	2017
tt5826432	movie	burningsands	2017		96.0	2017
tt5308322	movie	hapydeathday	2017		96.0	2017
tt4030600	movie	thebyebyeman	2017		96.0	2017
tt2568862	movie	goinginstyle	2017		96.0	2017
tt2597760	movie	theoutcasts	2017		95.0	2017
tt1458169	movie	kidnap	2017		95.0	2017
tt2072233	movie	sleples	2017		95.0	2017
tt4925292	movie	ladybird	2017		94.0	2017
tt4581576	movie	aftermath	2017		94.0	2017
tt1544608	movie	voicefromthestone	2017		94.0	2017
tt4694544	movie	onceuponatimeinvenice	2017		94.0	2017
tt5710514	movie	idontfelathomeinthisworldanymore	2017		93.0	2017
tt5592248	movie	thebeguiled	2017		93.0	2017
tt4765284	movie	pitchperfect3	2017		93.0	2017
tt4557208	movie	armedresponse	2017		93.0	2017
tt3348730	movie	jigsaw	2017		92.0	2017
tt5580536	movie	arsenal	2017		92.0	2017
tt4695012	movie	itcomesatnight	2017		91.0	2017
tt4902904	movie	theresurectionofgavinstone	2017		91.0	2017
tt5721088	movie	justgetingstarted	2017		91.0	2017
tt6003368	movie	diaryofawimpykidthelonghaul	2017		91.0	2017
tt3401882	movie	fistfight	2017		91.0	2017
tt3486626	movie	thenutjob2nutybynature	2017		91.0	2017
tt4180286	movie	valeyofbones	2017		90.0	2017
tt2620590	movie	leatherface	2017		90.0	2017
tt2334871	movie	snatched	2017		90.0	2017
tt2398241	movie	smurfsthelostvilage	2017		90.0	2017
tt3171832	movie	iboy	2017		90.0	2017
tt11011680	movie	8	2017		90.0	2017
tt5322012	movie	wishupon	2017		90.0	2017
tt4917224	movie	91	2017		90.0	2017
tt0460890	movie	theonlylivingboyinewyork	2017		89.0	2017
tt2932536	movie	47metersdown	2017		89.0	2017
tt2091256	movie	captainunderpantsthefirstepicmovie	2017		89.0	2017
tt5666304	movie	thelitlehours	2017		89.0	2017
tt3469046	movie	despicableme3	2017		89.0	2017
tt4218696	movie	thewal	2017		88.0	2017
tt4481514	movie	thehouse	2017		88.0	2017
tt1935897	movie	amityviletheawakening	2017		87.0	2017
tt1412528	movie	table19	2017		87.0	2017
tt4348012	movie	mayhem	2017		86.0	2017
tt4877122	movie	themojimovie	2017		86.0	2017
tt4662420	movie	alnighter	2017		86.0	2017
tt4587656	movie	thestar	2017		86.0	2017
tt5758404	movie	step	2017		84.0	2017
tt5534434	movie	victorcrowley	2017		83.0	2017
tt3325154	movie	carvingalife	2017		83.0	2017
tt5929750	movie	beatrizatdiner	2017		82.0	2017
tt6333086	movie	menashe	2017		82.0	2017
tt3322892	movie	x	2017		80.0	2017
tt3240622	movie	falen	2017		75.0	2017
tt6873846	movie	betwenus	2017		26.0	2017
tt3812432	movie	terminal	2018		165.0	2018
tt1034415	movie	suspiria	2018		152.0	2018
tt4154756	movie	avengersinfinitywar	2018		149.0	2018
tt5080556	movie	20	2018		148.0	2018
tt4912910	movie	misionimposiblefalout	2018		147.0	2018
tt1477834	movie	aquaman	2018		143.0	2018
tt4500922	movie	mazerunerthedeathcure	2018		143.0	2018
tt1213641	movie	firstman	2018		141.0	2018
tt6628394	movie	badtimesathelroyale	2018		141.0	2018
tt1677720	movie	readyplayerone	2018		140.0	2018
tt1259528	movie	denofthieves	2018		140.0	2018
tt7218518	movie	padman	2018		140.0	2018
tt1517451	movie	astarisborn	2018		136.0	2018
tt3778644	movie	soloastarwarstory	2018		135.0	2018
tt6155172	movie	roma	2018		135.0	2018
tt7349662	movie	blacklansman	2018		135.0	2018
tt1825683	movie	blackpanther	2018		134.0	2018
tt4123430	movie	fantasticbeaststhecrimesofgrindelwald	2018		134.0	2018
tt6412452	movie	thebaladofbusterscrugs	2018		133.0	2018
tt5580266	movie	thehateugive	2018		133.0	2018
tt6266538	movie	vice	2018		132.0	2018
tt6966692	movie	grenbok	2018		130.0	2018
tt6343314	movie	credi	2018		130.0	2018
tt5028340	movie	marypopinsreturns	2018		130.0	2018
tt1413492	movie	12strong	2018		130.0	2018
tt4218572	movie	widows	2018		129.0	2018
tt8632862	movie	fahrenheit19	2018		128.0	2018
tt1571234	movie	mortalengines	2018		128.0	2018
tt4881806	movie	jurasicworldfalenkingdom	2018		128.0	2018
tt7784604	movie	hereditary	2018		127.0	2018
tt8595478	movie	theseagul	2018		125.0	2018
tt9204088	movie	dogdays	2018		124.0	2018
tt2328900	movie	maryquenofscots	2018		124.0	2018
tt0069049	movie	theothersideofthewind	2018		122.0	2018
tt5052474	movie	sicariodayofthesoldado	2018		122.0	2018
tt5208252	movie	operationfinale	2018		122.0	2018
tt4971344	movie	thesistersbrothers	2018		122.0	2018
tt1846589	movie	hunterkiler	2018		121.0	2018
tt3766354	movie	thequalizer2	2018		121.0	2018
tt7137380	movie	destroyer	2018		121.0	2018
tt1226837	movie	beautifulboy	2018		120.0	2018
tt5740866	movie	whitney	2018		120.0	2018
tt6063050	movie	acrimony	2018		120.0	2018
tt3104988	movie	crazyrichasians	2018		120.0	2018
tt4669788	movie	onthebasisofsex	2018		120.0	2018
tt1365519	movie	tombraider	2018		119.0	2018
tt7125860	movie	ifbealestretcouldtalk	2018		119.0	2018
tt6512428	movie	indivisible	2018		119.0	2018
tt5463162	movie	deadpol2	2018		119.0	2018
tt5083738	movie	thefavourite	2018		119.0	2018
tt4824316	movie	armed	2018		118.0	2018
tt5095030	movie	antmanandthewasp	2018		118.0	2018
tt7401588	movie	instantfamily	2018		118.0	2018
tt3606756	movie	incredibles2	2018		118.0	2018
tt5989218	movie	lifeitself	2018		117.0	2018
tt7040874	movie	asimplefavor	2018		117.0	2018
tt6663582	movie	thespywhodumpedme	2018		117.0	2018
tt4633694	movie	spidermanintothespiderverse	2018		117.0	2018
tt6212478	movie	americananimals	2018		116.0	2018
tt4532826	movie	robinhod	2018		116.0	2018
tt3289724	movie	welcometomarwen	2018		116.0	2018
tt7959026	movie	themule	2018		116.0	2018
tt7690670	movie	superfly	2018		116.0	2018
tt7008872	movie	boyerased	2018		115.0	2018
tt5177088	movie	thegirlinthespidersweb	2018		115.0	2018
tt2798920	movie	anihilation	2018		115.0	2018
tt6911608	movie	mamamiaherewegoagain	2018		114.0	2018
tt6456222	movie	nostalgia	2018		114.0	2018
tt6288124	movie	dontworyhewontgetfaronfot	2018		114.0	2018
tt4701182	movie	bumblebe	2018		114.0	2018
tt4779682	movie	themeg	2018		113.0	2018
tt5881528	movie	damsel	2018		113.0	2018
tt7074886	movie	thefrontruner	2018		113.0	2018
tt1801552	movie	goti	2018		112.0	2018
tt5688932	movie	sorytobotheryou	2018		112.0	2018
tt5848272	movie	ralphbreakstheinternet	2018		112.0	2018
tt2557478	movie	pacificrimuprising	2018		111.0	2018
tt4537896	movie	whiteboyrick	2018		111.0	2018
tt6781982	movie	nightschol	2018		111.0	2018
tt5437928	movie	colete	2018		111.0	2018
tt3721964	movie	gringo	2018		111.0	2018
tt6791096	movie	ifelprety	2018		110.0	2018
tt5164432	movie	lovesimon	2018		110.0	2018
tt5164184	movie	indarknes	2018		110.0	2018
tt8097306	movie	nobodysfol	2018		110.0	2018
tt6951892	movie	samson	2018		110.0	2018
tt2368254	movie	aprivatewar	2018		110.0	2018
tt3203528	movie	badsamaritan	2018		110.0	2018
tt4530422	movie	overlord	2018		110.0	2018
tt6450186	movie	icanonlyimagine	2018		110.0	2018
tt4669264	movie	beirut	2018		109.0	2018
tt1620680	movie	awrinkleintime	2018		109.0	2018
tt3892172	movie	leavenotrace	2018		109.0	2018
tt4103724	movie	forevermygirl	2018		108.0	2018
tt5153288	movie	backstabingforbeginers	2018		108.0	2018
tt7388562	movie	paulapostleofchrist	2018		108.0	2018
tt5179598	movie	bilionaireboysclub	2018		108.0	2018
tt6205872	movie	asasinationation	2018		108.0	2018
tt6852872	movie	elizabetharvest	2018		108.0	2018
tt1137450	movie	deathwish	2018		107.0	2018
tt3829266	movie	thepredator	2018		107.0	2018
tt2231461	movie	rampage	2018		107.0	2018
tt5466186	movie	entebe	2018		107.0	2018
tt1502407	movie	halowen	2018		106.0	2018
tt4595882	movie	canyoueverforgiveme	2018		106.0	2018
tt5160938	movie	lizie	2018		105.0	2018
tt5929754	movie	wildlife	2018		105.0	2018
tt4477536	movie	fiftyshadesfred	2018		105.0	2018
tt2119543	movie	thehousewithaclockinitswals	2018		105.0	2018
tt6652708	movie	godsnotdeadalightindarknes	2018		105.0	2018
tt5619332	movie	lifeoftheparty	2018		105.0	2018
tt4073790	movie	thedarkestminds	2018		104.0	2018
tt6857166	movie	bokclub	2018		104.0	2018
tt1590193	movie	thecomuter	2018		104.0	2018
tt5686062	movie	boundaries	2018		104.0	2018
tt7334528	movie	uncledrew	2018		103.0	2018
tt6933454	movie	puzle	2018		103.0	2018
tt5360952	movie	thehuricaneheist	2018		103.0	2018
tt2126357	movie	secondact	2018		103.0	2018
tt4789822	movie	pickings	2018		103.0	2018
tt7545524	movie	benisback	2018		103.0	2018
tt2548396	movie	thecloverfieldparadox	2018		102.0	2018
tt5758778	movie	skyscraper	2018		102.0	2018
tt7668870	movie	searching	2018		102.0	2018
tt6957966	movie	litleitaly	2018		102.0	2018
tt6017942	movie	kin	2018		102.0	2018
tt2531344	movie	blockers	2018		102.0	2018
tt6662736	movie	whatheyhad	2018		101.0	2018
tt5427194	movie	themiracleseason	2018		101.0	2018
tt5104604	movie	isleofdogs	2018		101.0	2018
tt6850820	movie	pepermint	2018		101.0	2018
tt2704998	movie	gamenight	2018		100.0	2018
tt4682780	movie	josie	2018		100.0	2018
tt2854926	movie	tag	2018		100.0	2018
tt6772950	movie	truthordare	2018		100.0	2018
tt7946422	movie	prospect	2018		100.0	2018
tt6499752	movie	upgrade	2018		100.0	2018
tt5523010	movie	thenutcrackerandthefourealms	2018		99.0	2018
tt0859635	movie	supertropers2	2018		99.0	2018
tt3846674	movie	toaltheboysivelovedbefore	2018		99.0	2018
tt5709188	movie	axl	2018		98.0	2018
tt7153766	movie	unsane	2018		98.0	2018
tt7339792	movie	unbrokenpathtoredemption	2018		98.0	2018
tt7689964	movie	rbg	2018		98.0	2018
tt6140148	movie	bulitcounty	2018		98.0	2018
tt7026672	movie	everyday	2018		97.0	2018
tt6133466	movie	thefirstpurge	2018		97.0	2018
tt5607096	movie	julietnaked	2018		97.0	2018
tt5220122	movie	hoteltransylvania3sumervacation	2018		97.0	2018
tt4244998	movie	alpha	2018		96.0	2018
tt6182908	movie	smalfot	2018		96.0	2018
tt5670152	movie	trafik	2018		96.0	2018
tt6306064	movie	adrift	2018		96.0	2018
tt2372251	movie	downadarkhal	2018		96.0	2018
tt3201640	movie	extinction	2018		95.0	2018
tt7681902	movie	wontyoubemyneighbor	2018		95.0	2018
tt6688022	movie	aftereverything	2018		95.0	2018
tt7242142	movie	blindspoting	2018		95.0	2018
tt5591666	movie	thedomestics	2018		95.0	2018
tt5610554	movie	tuly	2018		95.0	2018
tt5117670	movie	peterabit	2018		95.0	2018
tt5834262	movie	hotelartemis	2018		94.0	2018
tt9047754	movie	19	2018		94.0	2018
tt4560436	movie	mile2	2018		94.0	2018
tt6802308	movie	the1517toparis	2018		94.0	2018
tt2837574	movie	theoldmanthegun	2018		93.0	2018
